Probe	Chromosome	Start	End
Chr8:72042001-72044000	8	72042001	72044000
Chr8:72120001-72122000	8	72120001	72122000
Chr8:72226001-72228000	8	72226001	72238000
Chr8:72594001-72596000	8	72594001	72642000
Chr8:72840001-72842000	8	72840001	72844000
Chr8:72890001-72892000	8	72890001	72894000
Chr8:72968001-72970000	8	72968001	72974000
Chr8:73152001-73154000	8	73152001	73156000
Chr8:73526001-73528000	8	73526001	73528000
Chr8:73684001-73686000	8	73684001	73686000
Chr8:73890001-73892000	8	73890001	73892000
Chr8:73998001-74000000	8	73998001	74040000
Chr8:74044001-74046000	8	74044001	74050000
Chr8:74174001-74176000	8	74174001	74176000
Chr8:74192001-74194000	8	74192001	74196000
Chr8:74244001-74246000	8	74244001	74246000
Chr8:74350001-74352000	8	74350001	74356000
Chr8:74380001-74382000	8	74380001	74386000
Chr8:74400001-74402000	8	74400001	74404000
Chr8:74428001-74430000	8	74428001	74432000
Chr8:74486001-74488000	8	74486001	74490000
Chr8:74542001-74544000	8	74542001	74544000
Chr8:74586001-74588000	8	74586001	74588000
Chr8:74604001-74606000	8	74604001	74606000
Chr8:74718001-74720000	8	74718001	74722000
Chr8:74726001-74728000	8	74726001	74730000
Chr8:74746001-74748000	8	74746001	74752000
Chr8:75140001-75142000	8	75140001	75146000
Chr8:75176001-75178000	8	75176001	75182000
Chr8:75334001-75336000	8	75334001	75338000
Chr8:75582001-75584000	8	75582001	75588000
Chr8:75690001-75692000	8	75690001	75696000
Chr8:76098001-76100000	8	76098001	76104000
Chr8:76204001-76206000	8	76204001	76206000
Chr8:76312001-76314000	8	76312001	76314000
Chr8:76412001-76414000	8	76412001	76420000
Chr8:76946001-76948000	8	76946001	76948000
Chr8:77138001-77140000	8	77138001	77140000
Chr8:77390001-77392000	8	77390001	77394000
Chr8:77644001-77646000	8	77644001	77650000
Chr8:77800001-77802000	8	77800001	77802000
Chr8:77866001-77868000	8	77866001	77868000
Chr8:77886001-77888000	8	77886001	77892000
Chr8:77908001-77910000	8	77908001	77914000
Chr8:78140001-78142000	8	78140001	78146000
Chr8:79760001-79762000	8	79760001	79766000
Chr8:80346001-80348000	8	80346001	80352000
Chr8:80410001-80412000	8	80410001	80414000
Chr8:80456001-80458000	8	80456001	80458000
Chr8:81074001-81076000	8	81074001	81078000
Chr8:81190001-81192000	8	81190001	81192000
Chr8:81722001-81724000	8	81722001	81724000
Chr8:81912001-81914000	8	81912001	81916000
Chr8:81956001-81958000	8	81956001	81960000
Chr8:82038001-82040000	8	82038001	82040000
Chr8:82050001-82052000	8	82050001	82052000
Chr8:82210001-82212000	8	82210001	82212000
Chr8:82272001-82274000	8	82272001	82274000
Chr8:82436001-82438000	8	82436001	82438000
Chr8:82634001-82636000	8	82634001	82638000
Chr8:82646001-82648000	8	82646001	82650000
Chr8:82714001-82716000	8	82714001	82720000
Chr8:82756001-82758000	8	82756001	82758000
Chr8:82820001-82822000	8	82820001	82824000
Chr8:83022001-83024000	8	83022001	83024000
Chr8:83122001-83124000	8	83122001	83124000
Chr8:85128001-85130000	8	85128001	85132000
Chr8:85236001-85238000	8	85236001	85238000
Chr8:85346001-85348000	8	85346001	85348000
Chr8:85914001-85916000	8	85914001	85920000
Chr8:85950001-85952000	8	85950001	85954000
Chr8:86218001-86220000	8	86218001	86222000
Chr8:86374001-86376000	8	86374001	86378000
Chr8:86568001-86570000	8	86568001	86572000
Chr8:86680001-86682000	8	86680001	86684000
Chr8:86990001-86992000	8	86990001	86994000
Chr8:89920001-89922000	8	89920001	89924000
Chr8:90090001-90092000	8	90090001	90094000
Chr8:90216001-90218000	8	90216001	90220000
Chr8:90386001-90388000	8	90386001	90388000
Chr8:90888001-90890000	8	90888001	90892000
Chr8:91418001-91420000	8	91418001	91422000
Chr8:91432001-91434000	8	91432001	91434000
Chr8:92108001-92110000	8	92108001	92112000
Chr8:92586001-92588000	8	92586001	92592000
Chr8:93112001-93114000	8	93112001	93116000
Chr8:93294001-93296000	8	93294001	93296000
Chr8:93342001-93344000	8	93342001	93348000
Chr8:93480001-93482000	8	93480001	93484000
Chr8:93506001-93508000	8	93506001	93512000
Chr8:93578001-93580000	8	93578001	93584000
Chr8:94178001-94180000	8	94178001	94182000
Chr8:94618001-94620000	8	94618001	94620000
Chr8:94796001-94798000	8	94796001	94800000
Chr8:95116001-95118000	8	95116001	95120000
Chr8:95414001-95416000	8	95414001	95418000
Chr8:96054001-96056000	8	96054001	96056000
Chr8:96062001-96064000	8	96062001	96066000
Chr8:96086001-96088000	8	96086001	96088000
Chr8:96194001-96196000	8	96194001	96198000
Chr8:96502001-96504000	8	96502001	96504000
Chr8:96766001-96768000	8	96766001	96774000
Chr8:96934001-96936000	8	96934001	96938000
Chr8:97110001-97112000	8	97110001	97116000
Chr8:97212001-97214000	8	97212001	97214000
Chr8:97240001-97242000	8	97240001	97244000
Chr8:97504001-97506000	8	97504001	97506000
Chr8:97546001-97548000	8	97546001	97552000
Chr8:97798001-97800000	8	97798001	97800000
Chr8:98030001-98032000	8	98030001	98032000
Chr8:98174001-98176000	8	98174001	98180000
Chr8:98250001-98252000	8	98250001	98256000
Chr8:98284001-98286000	8	98284001	98290000
Chr8:98430001-98432000	8	98430001	98434000
Chr8:98694001-98696000	8	98694001	98698000
Chr8:98840001-98842000	8	98840001	98846000
Chr8:99468001-99470000	8	99468001	99472000
Chr8:99860001-99862000	8	99860001	99866000
Chr8:100112001-100114000	8	100112001	100116000
Chr8:100164001-100166000	8	100164001	100166000
Chr8:100250001-100252000	8	100250001	100252000
Chr8:100276001-100278000	8	100276001	100280000
Chr8:100470001-100472000	8	100470001	100472000
Chr8:100520001-100522000	8	100520001	100522000
Chr8:100618001-100620000	8	100618001	100620000
Chr8:101210001-101212000	8	101210001	101214000
Chr8:101362001-101364000	8	101362001	101364000
Chr8:101376001-101378000	8	101376001	101380000
Chr8:101964001-101966000	8	101964001	101966000
Chr8:101980001-101982000	8	101980001	101982000
Chr8:102006001-102008000	8	102006001	102010000
Chr8:102040001-102042000	8	102040001	102042000
Chr8:102126001-102128000	8	102126001	102134000
Chr8:102142001-102144000	8	102142001	102148000
Chr8:102162001-102164000	8	102162001	102164000
Chr8:102248001-102250000	8	102248001	102252000
Chr8:102888001-102890000	8	102888001	102892000
Chr8:103252001-103254000	8	103252001	103254000
Chr8:103756001-103758000	8	103756001	103760000
Chr8:104460001-104462000	8	104460001	104462000
Chr8:104690001-104692000	8	104690001	104692000
Chr8:104822001-104824000	8	104822001	104824000
Chr8:104850001-104852000	8	104850001	104858000
Chr8:104862001-104864000	8	104862001	104874000
Chr8:104876001-104878000	8	104876001	104888000
Chr8:105002001-105004000	8	105002001	105008000
Chr8:106480001-106482000	8	106480001	106492000
Chr8:107734001-107736000	8	107734001	107738000
Chr8:107802001-107804000	8	107802001	107804000
Chr8:108118001-108120000	8	108118001	108122000
Chr8:108340001-108342000	8	108340001	108344000
Chr8:109128001-109130000	8	109128001	109130000
Chr8:109740001-109742000	8	109740001	109746000
Chr8:110568001-110570000	8	110568001	110570000
Chr8:110572001-110574000	8	110572001	110574000
Chr8:110580001-110582000	8	110580001	110582000
Chr8:110584001-110586000	8	110584001	110586000
Chr8:110590001-110592000	8	110590001	110594000
Chr8:112484001-112486000	8	112484001	112490000
Chr8:112646001-112648000	8	112646001	112650000
Chr8:112792001-112794000	8	112792001	112796000
Chr8:112828001-112830000	8	112828001	112830000
Chr8:113282001-113284000	8	113282001	113286000
Chr8:113562001-113564000	8	113562001	113570000
Chr8:113602001-113604000	8	113602001	113604000
Chr8:114326001-114328000	8	114326001	114328000
Chr8:114392001-114394000	8	114392001	114398000
Chr8:115284001-115286000	8	115284001	115286000
Chr8:115798001-115800000	8	115798001	115802000
Chr8:116494001-116496000	8	116494001	116496000
Chr8:116560001-116562000	8	116560001	116562000
Chr8:116898001-116900000	8	116898001	116902000
Chr8:117004001-117006000	8	117004001	117006000
Chr8:117982001-117984000	8	117982001	117984000
Chr8:118760001-118762000	8	118760001	118762000
Chr8:119046001-119048000	8	119046001	119052000
Chr8:119332001-119334000	8	119332001	119336000
Chr8:119890001-119892000	8	119890001	119892000
Chr8:120194001-120196000	8	120194001	120198000
Chr8:121406001-121408000	8	121406001	121412000
Chr8:121822001-121824000	8	121822001	121826000
Chr8:121834001-121836000	8	121834001	121840000
Chr8:122136001-122138000	8	122136001	122138000
Chr8:123166001-123168000	8	123166001	123172000
Chr8:123308001-123310000	8	123308001	123312000
Chr8:123426001-123428000	8	123426001	123434000
Chr8:123468001-123470000	8	123468001	123476000
Chr8:123538001-123540000	8	123538001	123600000
Chr8:123602001-123604000	8	123602001	123616000
Chr8:123620001-123622000	8	123620001	123624000
Chr8:124122001-124124000	8	124122001	124124000
Chr8:124130001-124132000	8	124130001	124132000
Chr8:124580001-124582000	8	124580001	124582000
Chr8:124764001-124766000	8	124764001	124766000
Chr8:124848001-124850000	8	124848001	124852000
Chr8:125020001-125022000	8	125020001	125022000
Chr8:125630001-125632000	8	125630001	125636000
Chr8:126108001-126110000	8	126108001	126110000
Chr8:126414001-126416000	8	126414001	126418000
Chr8:126534001-126536000	8	126534001	126536000
Chr8:127238001-127240000	8	127238001	127240000
Chr8:127902001-127904000	8	127902001	127904000
Chr8:128554001-128556000	8	128554001	128558000
Chr8:128628001-128630000	8	128628001	128630000
Chr8:128748001-128750000	8	128748001	128754000
Chr8:128778001-128780000	8	128778001	128780000
Chr8:128814001-128816000	8	128814001	128818000
Chr8:128938001-128940000	8	128938001	128940000
Chr8:129030001-129032000	8	129030001	129032000
Chr8:129064001-129066000	8	129064001	129066000
Chr8:129140001-129142000	8	129140001	129144000
Chr8:129274001-129276000	8	129274001	129278000
Chr8:129302001-129304000	8	129302001	129401213
Chr9:1-2000	9	1	3010000
Chr9:3012001-3014000	9	3012001	3038000
Chr9:3080001-3082000	9	3080001	3082000
Chr9:3148001-3150000	9	3148001	3150000
Chr9:3164001-3166000	9	3164001	3168000
Chr9:3170001-3172000	9	3170001	3176000
Chr9:3462001-3464000	9	3462001	3466000
Chr9:4184001-4186000	9	4184001	4188000
Chr9:4242001-4244000	9	4242001	4244000
Chr9:4492001-4494000	9	4492001	4498000
Chr9:4766001-4768000	9	4766001	4772000
Chr9:5282001-5284000	9	5282001	5284000
Chr9:5782001-5784000	9	5782001	5786000
Chr9:5936001-5938000	9	5936001	5940000
Chr9:6444001-6446000	9	6444001	6448000
Chr9:6464001-6466000	9	6464001	6468000
Chr9:6632001-6634000	9	6632001	6634000
Chr9:6658001-6660000	9	6658001	6660000
Chr9:6782001-6784000	9	6782001	6784000
Chr9:7064001-7066000	9	7064001	7070000
Chr9:7372001-7374000	9	7372001	7374000
Chr9:7410001-7412000	9	7410001	7412000
Chr9:7486001-7488000	9	7486001	7488000
Chr9:7522001-7524000	9	7522001	7524000
Chr9:7610001-7612000	9	7610001	7614000
Chr9:7802001-7804000	9	7802001	7804000
Chr9:8050001-8052000	9	8050001	8054000
Chr9:8234001-8236000	9	8234001	8236000
Chr9:8278001-8280000	9	8278001	8282000
Chr9:8316001-8318000	9	8316001	8320000
Chr9:8378001-8380000	9	8378001	8384000
Chr9:8468001-8470000	9	8468001	8474000
Chr9:8630001-8632000	9	8630001	8632000
Chr9:8664001-8666000	9	8664001	8668000
Chr9:8784001-8786000	9	8784001	8790000
Chr9:9294001-9296000	9	9294001	9296000
Chr9:9470001-9472000	9	9470001	9474000
Chr9:9496001-9498000	9	9496001	9498000
Chr9:9540001-9542000	9	9540001	9544000
Chr9:9558001-9560000	9	9558001	9560000
Chr9:9620001-9622000	9	9620001	9626000
Chr9:9888001-9890000	9	9888001	9890000
Chr9:10194001-10196000	9	10194001	10198000
Chr9:10554001-10556000	9	10554001	10556000
Chr9:10966001-10968000	9	10966001	10968000
Chr9:11216001-11218000	9	11216001	11218000
Chr9:11412001-11414000	9	11412001	11416000
Chr9:11500001-11502000	9	11500001	11504000
Chr9:11724001-11726000	9	11724001	11728000
Chr9:11794001-11796000	9	11794001	11798000
Chr9:12024001-12026000	9	12024001	12026000
Chr9:12068001-12070000	9	12068001	12070000
Chr9:12376001-12378000	9	12376001	12378000
Chr9:12470001-12472000	9	12470001	12472000
Chr9:12740001-12742000	9	12740001	12746000
Chr9:12770001-12772000	9	12770001	12774000
Chr9:13276001-13278000	9	13276001	13280000
Chr9:13326001-13328000	9	13326001	13414000
Chr9:14096001-14098000	9	14096001	14100000
Chr9:14422001-14424000	9	14422001	14424000
Chr9:16454001-16456000	9	16454001	16458000
Chr9:16608001-16610000	9	16608001	16610000
Chr9:16686001-16688000	9	16686001	16692000
Chr9:16834001-16836000	9	16834001	16840000
Chr9:16856001-16858000	9	16856001	16858000
Chr9:16948001-16950000	9	16948001	16950000
Chr9:17060001-17062000	9	17060001	17064000
Chr9:17084001-17086000	9	17084001	17086000
Chr9:17198001-17200000	9	17198001	17208000
Chr9:17388001-17390000	9	17388001	17390000
Chr9:17402001-17404000	9	17402001	17408000
Chr9:17464001-17466000	9	17464001	17466000
Chr9:17850001-17852000	9	17850001	17856000
Chr9:18064001-18066000	9	18064001	18066000
Chr9:18086001-18088000	9	18086001	18088000
Chr9:18142001-18144000	9	18142001	18144000
Chr9:18156001-18158000	9	18156001	18162000
Chr9:18186001-18188000	9	18186001	18190000
Chr9:18236001-18238000	9	18236001	18240000
Chr9:18504001-18506000	9	18504001	18506000
Chr9:18792001-18794000	9	18792001	18796000
Chr9:18894001-18896000	9	18894001	18896000
Chr9:18982001-18984000	9	18982001	18986000
Chr9:19160001-19162000	9	19160001	19166000
Chr9:19290001-19292000	9	19290001	19294000
Chr9:19480001-19482000	9	19480001	19482000
Chr9:19506001-19508000	9	19506001	19508000
Chr9:19598001-19600000	9	19598001	19600000
Chr9:19606001-19608000	9	19606001	19608000
Chr9:19722001-19724000	9	19722001	19724000
Chr9:19960001-19962000	9	19960001	19962000
Chr9:20064001-20066000	9	20064001	20068000
Chr9:20322001-20324000	9	20322001	20328000
Chr9:20356001-20358000	9	20356001	20360000
Chr9:20368001-20370000	9	20368001	20374000
Chr9:20620001-20622000	9	20620001	20624000
Chr9:21520001-21522000	9	21520001	21522000
Chr9:21880001-21882000	9	21880001	21886000
Chr9:22178001-22180000	9	22178001	22184000
Chr9:22720001-22722000	9	22720001	22724000
Chr9:22726001-22728000	9	22726001	22730000
Chr9:22898001-22900000	9	22898001	22904000
Chr9:22920001-22922000	9	22920001	22926000
Chr9:23278001-23280000	9	23278001	23284000
Chr9:23288001-23290000	9	23288001	23292000
Chr9:23660001-23662000	9	23660001	23662000
Chr9:23742001-23744000	9	23742001	23744000
Chr9:23894001-23896000	9	23894001	23896000
Chr9:23984001-23986000	9	23984001	23988000
Chr9:24148001-24150000	9	24148001	24154000
Chr9:24268001-24270000	9	24268001	24272000
Chr9:24324001-24326000	9	24324001	24328000
Chr9:24526001-24528000	9	24526001	24528000
Chr9:24542001-24544000	9	24542001	24544000
Chr9:24572001-24574000	9	24572001	24574000
Chr9:25234001-25236000	9	25234001	25240000
Chr9:25422001-25424000	9	25422001	25426000
Chr9:25598001-25600000	9	25598001	25600000
Chr9:25858001-25860000	9	25858001	25860000
Chr9:26098001-26100000	9	26098001	26102000
Chr9:26390001-26392000	9	26390001	26392000
Chr9:26402001-26404000	9	26402001	26408000
Chr9:26702001-26704000	9	26702001	26706000
Chr9:27466001-27468000	9	27466001	27470000
Chr9:27976001-27978000	9	27976001	27980000
Chr9:29120001-29122000	9	29120001	29122000
Chr9:30642001-30644000	9	30642001	30648000
Chr9:30692001-30694000	9	30692001	30696000
Chr9:30868001-30870000	9	30868001	30872000
Chr9:31736001-31738000	9	31736001	31740000
Chr9:32080001-32082000	9	32080001	32082000
Chr9:32840001-32842000	9	32840001	32846000
Chr9:32890001-32892000	9	32890001	32896000
Chr9:32954001-32956000	9	32954001	32958000
Chr9:33040001-33042000	9	33040001	33048000
Chr9:33154001-33156000	9	33154001	33160000
Chr9:33394001-33396000	9	33394001	33398000
Chr9:33908001-33910000	9	33908001	33914000
Chr9:33956001-33958000	9	33956001	33962000
Chr9:35072001-35074000	9	35072001	35090000
Chr9:35304001-35306000	9	35304001	35306000
Chr9:35392001-35394000	9	35392001	35394000
Chr9:35628001-35630000	9	35628001	35630000
Chr9:35768001-35770000	9	35768001	35772000
Chr9:35880001-35882000	9	35880001	35886000
Chr9:36014001-36016000	9	36014001	36020000
Chr9:36074001-36076000	9	36074001	36076000
Chr9:36092001-36094000	9	36092001	36094000
Chr9:36236001-36238000	9	36236001	36242000
Chr9:36396001-36398000	9	36396001	36400000
Chr9:36486001-36488000	9	36486001	36490000
Chr9:36564001-36566000	9	36564001	36568000
Chr9:36618001-36620000	9	36618001	36622000
Chr9:36654001-36656000	9	36654001	36660000
Chr9:37332001-37334000	9	37332001	37338000
Chr9:37444001-37446000	9	37444001	37446000
Chr9:38008001-38010000	9	38008001	38010000
Chr9:38240001-38242000	9	38240001	38246000
Chr9:38416001-38418000	9	38416001	38418000
Chr9:38500001-38502000	9	38500001	38506000
Chr9:38548001-38550000	9	38548001	38550000
Chr9:38834001-38836000	9	38834001	38840000
Chr9:38898001-38900000	9	38898001	38902000
Chr9:38960001-38962000	9	38960001	38962000
Chr9:39332001-39334000	9	39332001	39334000
Chr9:39414001-39416000	9	39414001	39416000
Chr9:39444001-39446000	9	39444001	39448000
Chr9:39500001-39502000	9	39500001	39502000
Chr9:39526001-39528000	9	39526001	39530000
Chr9:39858001-39860000	9	39858001	39860000
Chr9:39878001-39880000	9	39878001	39880000
Chr9:39894001-39896000	9	39894001	39898000
Chr9:39924001-39926000	9	39924001	39928000
Chr9:40066001-40068000	9	40066001	40070000
Chr9:40256001-40258000	9	40256001	40260000
Chr9:40494001-40496000	9	40494001	40498000
Chr9:40900001-40902000	9	40900001	40904000
Chr9:41906001-41908000	9	41906001	41912000
Chr9:44214001-44216000	9	44214001	44220000
Chr9:44366001-44368000	9	44366001	44372000
Chr9:46134001-46136000	9	46134001	46138000
Chr9:47766001-47768000	9	47766001	47768000
Chr9:47982001-47984000	9	47982001	47984000
Chr9:49326001-49328000	9	49326001	49332000
Chr9:50084001-50086000	9	50084001	50088000
Chr9:50284001-50286000	9	50284001	50290000
Chr9:50626001-50628000	9	50626001	50632000
Chr9:50962001-50964000	9	50962001	50964000
Chr9:51054001-51056000	9	51054001	51056000
Chr9:51566001-51568000	9	51566001	51570000
